Species,Population,Latitude,Longitude,Year_start,Year_end,Temperature,Vial,Replicate,Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,7,3,female,1.133,1.701,0.559,1.462,2.021,2.019,0.880,1.230,0.978,1.782
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,7,3,male,1.028,1.522,0.500,1.299,1.800,1.799,0.793,1.101,0.916,1.751
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,8,1,female,1.120,1.690,0.533,1.527,2.060,2.060,0.899,1.259,0.984,1.839
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,8,1,male,1.036,1.516,0.502,1.332,1.835,1.835,0.850,1.148,0.933,1.771
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,8,2,female,1.148,1.668,0.570,1.405,1.975,1.974,0.857,1.197,0.971,1.720
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,8,2,male,1.046,1.539,0.530,1.269,1.799,1.797,0.823,1.127,0.925,1.719
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,8,3,female,1.170,1.683,0.580,1.394,1.974,1.972,0.857,1.193,0.970,1.685
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,8,3,male,1.042,1.612,0.531,1.399,1.929,1.928,0.884,1.196,0.995,1.851
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,9,1,female,1.049,1.592,0.522,1.405,1.926,1.925,0.843,1.165,0.943,1.835
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,9,1,male,1.079,1.590,0.538,1.382,1.920,1.918,0.866,1.185,0.958,1.777
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,9,2,female,1.100,1.622,0.563,1.384,1.947,1.946,0.861,1.181,0.976,1.770
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,9,2,male,1.012,1.518,0.515,1.300,1.814,1.814,0.808,1.089,0.935,1.793
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,9,3,female,1.152,1.708,0.567,1.456,2.021,2.019,0.883,1.214,1.013,1.753
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,9,3,male,1.012,1.477,0.552,1.244,1.796,1.795,0.829,1.105,0.930,1.774
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,10,1,female,1.168,1.717,0.612,1.421,2.032,2.032,0.910,1.258,1.015,1.739
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,10,1,male,0.998,1.516,0.528,1.247,1.774,1.774,0.797,1.095,0.908,1.777
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,10,2,female,1.138,1.718,0.577,1.483,2.061,2.060,0.901,1.258,1.003,1.809
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,10,2,male,1.038,1.523,0.502,1.321,1.824,1.821,0.813,1.112,0.916,1.754
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,10,3,female,1.099,1.678,0.577,1.402,1.978,1.977,0.890,1.232,1.003,1.799
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,30,10,3,male,1.026,1.587,0.525,1.340,1.865,1.864,0.837,1.134,0.970,1.818
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,1,1,female,1.226,2.003,0.648,1.666,2.314,2.314,1.036,1.462,1.162,1.887
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,1,1,male,1.136,1.829,0.660,1.468,2.128,2.128,0.964,1.300,1.112,1.872
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,1,2,female,1.256,1.966,0.678,1.579,2.257,2.256,0.993,1.388,1.160,1.796
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,1,2,male,1.144,1.843,0.652,1.503,2.155,2.154,0.971,1.325,1.109,1.883
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,1,3,female,1.224,1.967,0.650,1.628,2.278,2.277,1.008,1.377,1.185,1.860
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,1,3,male,1.143,1.814,0.622,1.504,2.125,2.125,0.963,1.322,1.101,1.858
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,2,1,female,1.212,1.928,0.659,1.626,2.284,2.283,1.007,1.389,1.163,1.884
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,2,1,male,1.146,1.824,0.670,1.471,2.141,2.140,0.936,1.314,1.064,1.867
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,2,2,female,1.233,2.035,0.683,1.679,2.362,2.362,1.054,1.467,1.203,1.915
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,2,2,male,1.139,1.789,0.635,1.456,2.090,2.090,0.940,1.300,1.064,1.835
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,2,3,female,1.241,1.985,0.706,1.631,2.337,2.337,1.007,1.408,1.178,1.883
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,2,3,male,1.114,1.754,0.611,1.425,2.035,2.035,0.915,1.277,1.027,1.827
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,3,1,female,1.200,1.938,0.634,1.616,2.250,2.249,0.962,1.375,1.100,1.875
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,3,1,male,1.110,1.691,0.593,1.422,2.015,2.014,0.920,1.243,1.045,1.814
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,3,2,female,1.231,1.926,0.666,1.610,2.275,2.274,1.030,1.398,1.188,1.847
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,3,2,male,1.103,1.735,0.565,1.470,2.035,2.034,0.921,1.259,1.055,1.843
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,3,3,female,1.183,1.939,0.627,1.605,2.231,2.231,1.005,1.385,1.164,1.885
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,3,3,male,1.139,1.809,0.603,1.511,2.114,2.114,0.954,1.304,1.099,1.857
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,4,1,female,1.236,1.967,0.663,1.625,2.288,2.288,1.038,1.428,1.181,1.851
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,4,1,male,1.156,1.834,0.587,1.523,2.110,2.110,0.955,1.315,1.109,1.825
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,4,2,female,1.192,1.934,0.648,1.587,2.234,2.234,0.986,1.394,1.123,1.875
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,4,2,male,1.137,1.820,0.622,1.503,2.125,2.125,0.927,1.271,1.098,1.869
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,4,3,female,1.253,2.005,0.666,1.648,2.314,2.313,1.045,1.426,1.214,1.846
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,4,3,male,1.125,1.792,0.599,1.493,2.092,2.092,0.939,1.300,1.069,1.860
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,1,female,1.261,1.990,0.638,1.667,2.305,2.305,1.028,1.432,1.175,1.827
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,1,male,1.164,1.852,0.612,1.536,2.148,2.148,0.992,1.342,1.147,1.845
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,2,female,1.238,1.956,0.654,1.626,2.280,2.279,1.002,1.384,1.159,1.840
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,2,male,1.142,1.838,0.621,1.519,2.141,2.140,0.956,1.312,1.108,1.874
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,3,female,1.252,2.011,0.641,1.691,2.332,2.331,1.014,1.437,1.168,1.861
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,3,male,1.146,1.808,0.625,1.481,2.106,2.106,0.920,1.286,1.069,1.838
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,1,female,1.205,1.961,0.657,1.632,2.289,2.289,0.984,1.388,1.139,1.899
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,1,male,1.149,1.827,0.633,1.492,2.125,2.124,0.957,1.319,1.082,1.848
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,2,female,1.239,1.984,0.664,1.644,2.308,2.307,1.054,1.454,1.183,1.861
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,2,male,1.126,1.820,0.617,1.505,2.122,2.121,0.937,1.289,1.093,1.884
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,3,female,1.294,1.996,0.686,1.636,2.322,2.322,1.067,1.469,1.206,1.795
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,3,male,1.151,1.796,0.621,1.470,2.091,2.090,0.939,1.300,1.073,1.816
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,1,female,1.235,2.016,0.687,1.623,2.310,2.309,1.031,1.458,1.180,1.869
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,1,male,1.166,1.774,0.598,1.477,2.075,2.074,0.918,1.272,1.053,1.779
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,2,female,1.249,1.964,0.651,1.619,2.269,2.269,0.984,1.394,1.129,1.817
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,2,male,1.143,1.791,0.607,1.505,2.112,2.111,0.960,1.291,1.103,1.847
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,3,female,1.248,1.993,0.655,1.644,2.299,2.298,1.025,1.441,1.170,1.842
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,3,male,1.140,1.876,0.638,1.531,2.170,2.169,0.943,1.329,1.095,1.902
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,1,female,1.236,1.990,0.681,1.646,2.327,2.327,1.035,1.456,1.169,1.883
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,1,male,1.138,1.843,0.630,1.499,2.128,2.127,0.960,1.313,1.113,1.869
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,2,female,1.242,2.053,0.704,1.668,2.372,2.372,1.051,1.484,1.188,1.910
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,2,male,1.124,1.817,0.626,1.501,2.127,2.126,0.953,1.318,1.084,1.892
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,3,female,1.224,1.947,0.639,1.626,2.265,2.265,1.019,1.418,1.170,1.851
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,3,male,1.160,1.845,0.621,1.523,2.144,2.144,0.995,1.362,1.123,1.848
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,1,female,1.240,2.023,0.702,1.634,2.336,2.336,1.042,1.434,1.219,1.884
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,1,male,1.136,1.784,0.605,1.469,2.074,2.073,0.946,1.293,1.089,1.824
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,2,female,1.226,2.007,0.676,1.636,2.311,2.311,1.021,1.412,1.189,1.886
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,2,male,1.100,1.773,0.617,1.455,2.072,2.072,0.956,1.299,1.082,1.883
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,3,female,1.236,2.016,0.665,1.648,2.313,2.312,1.028,1.426,1.183,1.871
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,3,male,1.151,1.859,0.679,1.491,2.170,2.170,0.954,1.315,1.096,1.884
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,1,female,1.254,1.999,0.724,1.572,2.295,2.295,1.023,1.420,1.187,1.830
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,1,male,1.146,1.808,0.607,1.501,2.107,2.106,0.952,1.313,1.093,1.837
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,2,female,1.188,2.024,0.685,1.666,2.351,2.350,1.023,1.455,1.178,1.978
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,2,male,1.138,1.818,0.609,1.517,2.127,2.127,0.973,1.337,1.103,1.869
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,3,female,1.230,1.960,0.680,1.628,2.307,2.307,1.016,1.395,1.190,1.875
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,3,male,1.149,1.832,0.636,1.496,2.131,2.131,0.931,1.305,1.081,1.854
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,1,female,1.160,1.840,0.624,1.523,2.146,2.146,0.935,1.298,1.077,1.850
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,1,male,1.090,1.704,0.578,1.412,1.990,1.989,0.906,1.237,1.033,1.825
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,2,female,1.157,1.846,0.639,1.495,2.133,2.133,0.958,1.325,1.086,1.843
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,2,male,1.106,1.701,0.558,1.451,2.008,2.007,0.903,1.253,1.016,1.815
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,3,female,1.181,1.881,0.665,1.547,2.213,2.213,0.979,1.353,1.111,1.874
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,3,male,1.133,1.717,0.582,1.424,2.005,2.003,0.910,1.255,1.013,1.769
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,1,female,1.121,1.801,0.646,1.445,2.091,2.090,0.968,1.324,1.091,1.864
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,1,male,1.069,1.676,0.566,1.397,1.963,1.961,0.898,1.224,1.019,1.834
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,2,female,1.216,1.835,0.619,1.525,2.145,2.144,0.952,1.331,1.075,1.762
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,2,male,1.096,1.711,0.570,1.422,1.991,1.991,0.905,1.249,1.015,1.817
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,3,female,1.096,1.769,0.639,1.474,2.113,2.112,0.945,1.311,1.061,1.926
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,3,male,1.106,1.684,0.546,1.428,1.974,1.972,0.882,1.227,1.004,1.782
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,1,female,1.203,1.868,0.617,1.549,2.165,2.165,0.988,1.347,1.140,1.801
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,1,male,1.091,1.734,0.603,1.426,2.029,2.027,0.922,1.251,1.049,1.858
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,2,female,1.195,1.898,0.647,1.571,2.219,2.218,0.972,1.356,1.120,1.856
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,2,male,1.128,1.727,0.596,1.402,1.998,1.998,0.889,1.229,1.032,1.772
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,3,female,1.172,1.798,0.579,1.523,2.102,2.102,0.928,1.285,1.057,1.793
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,3,male,1.099,1.649,0.562,1.393,1.955,1.954,0.881,1.212,0.998,1.777
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,1,female,1.183,1.863,0.639,1.532,2.171,2.170,0.972,1.353,1.097,1.834
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,1,male,1.126,1.683,0.588,1.378,1.966,1.965,0.892,1.215,1.023,1.744
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,2,female,1.181,1.836,0.598,1.542,2.140,2.139,0.955,1.333,1.086,1.812
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,2,male,1.095,1.720,0.604,1.449,2.053,2.052,0.942,1.268,1.070,1.873
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,3,female,1.163,1.804,0.595,1.533,2.128,2.127,0.946,1.313,1.073,1.829
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,3,male,1.070,1.590,0.533,1.316,1.849,1.848,0.843,1.132,0.980,1.727
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,1,female,1.178,1.777,0.605,1.497,2.101,2.100,0.940,1.313,1.040,1.783
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,1,male,1.093,1.668,0.589,1.378,1.967,1.966,0.886,1.204,1.020,1.800
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,2,female,1.194,1.847,0.615,1.546,2.161,2.160,0.930,1.325,1.049,1.810
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,2,male,1.112,1.724,0.574,1.427,2.000,1.999,0.901,1.240,1.027,1.797
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,3,female,1.237,1.899,0.626,1.567,2.193,2.193,0.975,1.350,1.120,1.773
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,3,male,1.047,1.677,0.571,1.383,1.954,1.953,0.872,1.215,1.001,1.865
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,1,female,1.230,1.914,0.642,1.570,2.211,2.210,0.998,1.382,1.134,1.797
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,1,male,1.146,1.710,0.588,1.438,2.025,2.024,0.896,1.222,1.025,1.766
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,2,female,1.254,1.875,0.625,1.563,2.188,2.188,0.960,1.325,1.116,1.744
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,2,male,1.120,1.676,0.546,1.405,1.951,1.950,0.880,1.203,1.011,1.742
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,3,female,1.211,1.861,0.637,1.527,2.164,2.164,0.968,1.350,1.091,1.787
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,3,male,1.079,1.684,0.564,1.403,1.967,1.967,0.880,1.216,1.005,1.823
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,1,female,1.199,1.877,0.624,1.544,2.168,2.168,0.959,1.358,1.093,1.808
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,1,male,1.107,1.651,0.573,1.369,1.941,1.940,0.904,1.237,1.004,1.751
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,2,female,1.196,1.810,0.613,1.530,2.144,2.143,0.944,1.310,1.071,1.792
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,2,male,1.088,1.687,0.551,1.414,1.964,1.964,0.892,1.212,1.021,1.805
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,3,female,1.148,1.795,0.589,1.510,2.099,2.098,0.923,1.277,1.056,1.827
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,3,male,1.123,1.699,0.583,1.444,2.023,2.022,0.899,1.204,1.051,1.801
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,1,female,1.215,1.890,0.654,1.519,2.173,2.173,0.944,1.325,1.086,1.789
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,1,male,1.097,1.670,0.571,1.382,1.953,1.952,0.894,1.216,1.030,1.780
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,2,female,1.178,1.840,0.625,1.522,2.146,2.146,0.956,1.327,1.082,1.821
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,2,male,1.080,1.622,0.546,1.370,1.917,1.915,0.845,1.176,0.952,1.774
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,3,female,1.192,1.866,0.633,1.543,2.176,2.176,0.956,1.338,1.095,1.826
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,3,male,1.095,1.666,0.576,1.377,1.952,1.951,0.881,1.186,1.017,1.782
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,1,female,1.195,1.813,0.610,1.529,2.138,2.138,0.937,1.297,1.059,1.790
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,1,male,1.103,1.710,0.593,1.425,2.017,2.017,0.869,1.218,0.994,1.828
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,2,female,1.172,1.873,0.629,1.542,2.171,2.170,0.992,1.373,1.121,1.852
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,2,male,1.122,1.687,0.565,1.405,1.970,1.969,0.865,1.209,0.994,1.755
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,3,female,1.193,1.839,0.643,1.531,2.173,2.173,0.970,1.344,1.087,1.822
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,3,male,1.130,1.724,0.549,1.467,2.015,2.015,0.930,1.264,1.045,1.783
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,1,female,1.184,1.832,0.646,1.496,2.141,2.140,0.975,1.344,1.093,1.808
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,1,male,1.114,1.696,0.618,1.415,2.033,2.031,0.930,1.247,1.043,1.824
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,2,female,1.221,1.823,0.624,1.550,2.173,2.173,0.982,1.339,1.106,1.780
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,2,male,1.106,1.723,0.604,1.435,2.039,2.038,0.916,1.246,1.042,1.843
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,3,female,1.183,1.850,0.609,1.573,2.183,2.182,0.988,1.358,1.115,1.845
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,3,male,1.057,1.707,0.589,1.396,1.985,1.984,0.907,1.236,1.047,1.877
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,1,1,female,1.117,1.718,0.616,1.432,2.048,2.048,0.878,1.248,0.971,1.833
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,1,1,male,1.052,1.589,0.547,1.336,1.882,1.882,0.852,1.152,0.986,1.789
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,1,2,female,1.146,1.654,0.547,1.439,1.986,1.984,0.884,1.206,1.000,1.732
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,1,2,male,1.042,1.531,0.504,1.294,1.797,1.797,0.821,1.092,0.957,1.725
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,1,3,female,1.068,1.616,0.554,1.372,1.926,1.925,0.864,1.174,0.989,1.801
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,1,3,male,1.040,1.572,0.539,1.345,1.884,1.882,0.833,1.149,0.935,1.811
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,2,1,female,1.123,1.694,0.567,1.418,1.985,1.984,0.886,1.199,1.026,1.766
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,2,1,male,1.069,1.565,0.546,1.327,1.873,1.872,0.837,1.125,0.966,1.751
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,2,2,female,1.206,1.744,0.579,1.475,2.055,2.054,0.924,1.285,1.039,1.704
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,2,2,male,1.046,1.553,0.510,1.339,1.850,1.850,0.828,1.137,0.942,1.768
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,2,3,female,1.137,1.705,0.564,1.458,2.021,2.021,0.867,1.201,1.005,1.778
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,2,3,male,1.038,1.530,0.530,1.285,1.815,1.815,0.847,1.134,0.960,1.748
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,3,1,female,1.116,1.672,0.562,1.423,1.986,1.984,0.869,1.197,0.986,1.778
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,3,1,male,1.053,1.560,0.537,1.330,1.866,1.866,0.823,1.130,0.951,1.772
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,3,2,female,1.112,1.629,0.534,1.400,1.933,1.933,0.861,1.184,0.980,1.738
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,3,2,male,1.060,1.571,0.518,1.311,1.829,1.828,0.853,1.149,0.966,1.724
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,3,3,female,1.166,1.681,0.585,1.403,1.989,1.988,0.888,1.212,1.014,1.705
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,3,3,male,1.057,1.614,0.571,1.353,1.923,1.923,0.843,1.149,0.966,1.819
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,4,1,female,1.153,1.679,0.576,1.398,1.975,1.974,0.859,1.208,0.964,1.712
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,4,1,male,1.097,1.605,0.539,1.370,1.910,1.909,0.862,1.171,0.982,1.740
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,4,2,female,1.128,1.706,0.569,1.419,1.988,1.986,0.884,1.213,1.016,1.760
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,4,2,male,1.032,1.515,0.501,1.289,1.789,1.789,0.791,1.064,0.928,1.733
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,4,3,female,1.147,1.620,0.535,1.426,1.960,1.960,0.869,1.195,0.968,1.709
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,4,3,male,1.056,1.542,0.523,1.314,1.836,1.835,0.802,1.088,0.950,1.738
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,5,1,female,1.130,1.647,0.555,1.417,1.972,1.971,0.871,1.202,0.968,1.744
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,5,1,male,1.068,1.517,0.519,1.303,1.822,1.821,0.843,1.130,0.956,1.705
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,5,2,female,1.112,1.632,0.547,1.402,1.949,1.948,0.871,1.176,1.010,1.751
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,5,2,male,1.031,1.554,0.510,1.347,1.856,1.856,0.845,1.125,0.986,1.799
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,5,3,female,1.177,1.689,0.553,1.451,2.003,2.003,0.936,1.277,1.034,1.701
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,5,3,male,1.026,1.543,0.532,1.301,1.833,1.833,0.819,1.125,0.929,1.787
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,6,1,female,1.098,1.662,0.561,1.436,1.996,1.995,0.884,1.218,0.994,1.816
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,6,1,male,1.056,1.538,0.525,1.309,1.834,1.833,0.830,1.126,0.943,1.736
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,6,2,female,1.188,1.693,0.579,1.426,2.005,2.003,0.907,1.239,1.031,1.687
D._buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,30,6,2,male,1.048,1.557,0.522,1.329,1.850,1.850,0.816,1.132,0.924,1.764
